id,timestamp,category,value,flag
600,2023-01-01 00:00:00,C,6.670481871704571,0
601,2023-01-01 00:01:00,C,8.21378648504467,0
602,2023-01-01 00:02:00,A,1.5472201749964918,0
603,2023-01-01 00:03:00,C,1.4281943111902808,1
604,2023-01-01 00:04:00,B,4.50565202121983,1
605,2023-01-01 00:05:00,D,8.70219308892743,0
606,2023-01-01 00:06:00,C,1.2082429295755115,0
607,2023-01-01 00:07:00,C,2.1142331757674864,0
608,2023-01-01 00:08:00,A,6.562204750044346,0
609,2023-01-01 00:09:00,A,4.546783175987609,0
610,2023-01-01 00:10:00,C,1.0640043786842743,1
611,2023-01-01 00:11:00,C,-0.10832670643665221,0
612,2023-01-01 00:12:00,B,2.7321703655957745,0
613,2023-01-01 00:13:00,C,6.864147050680119,0
614,2023-01-01 00:14:00,D,4.267497775957233,0
615,2023-01-01 00:15:00,A,0.8260817112107386,0
616,2023-01-01 00:16:00,D,0.13299817612989662,0
617,2023-01-01 00:17:00,C,6.864458951344872,0
618,2023-01-01 00:18:00,C,-1.4313786617442203,1
619,2023-01-01 00:19:00,C,4.31435037665875,0
620,2023-01-01 00:20:00,C,2.2999648461005533,0
621,2023-01-01 00:21:00,A,7.647731895870407,0
622,2023-01-01 00:22:00,D,3.8588597762936523,0
623,2023-01-01 00:23:00,B,6.710417060325599,0
624,2023-01-01 00:24:00,B,5.964834912603648,1
625,2023-01-01 00:25:00,D,9.402832062245272,0
626,2023-01-01 00:26:00,A,8.26225671192711,0
627,2023-01-01 00:27:00,A,11.489021683709252,1
628,2023-01-01 00:28:00,B,10.201961202806123,0
629,2023-01-01 00:29:00,D,2.8951401650468407,0
630,2023-01-01 00:30:00,A,2.574130106210556,0
631,2023-01-01 00:31:00,B,8.654140527228991,0
632,2023-01-01 00:32:00,A,3.080980278546506,0
633,2023-01-01 00:33:00,C,8.060454366127988,0
634,2023-01-01 00:34:00,C,12.219285492424714,0
635,2023-01-01 00:35:00,D,10.011714311290214,1
636,2023-01-01 00:36:00,D,8.613082699372043,0
637,2023-01-01 00:37:00,C,9.31798928984359,0
638,2023-01-01 00:38:00,A,7.243115531072372,1
639,2023-01-01 00:39:00,C,5.516554818465158,0
640,2023-01-01 00:40:00,D,10.853972356836387,0
641,2023-01-01 00:41:00,A,13.52020969809445,0
642,2023-01-01 00:42:00,B,13.634466980445303,1
643,2023-01-01 00:43:00,B,15.306848829059113,0
644,2023-01-01 00:44:00,D,14.166649914358876,0
645,2023-01-01 00:45:00,C,13.825964267420499,0
646,2023-01-01 00:46:00,C,15.307430032064065,0
647,2023-01-01 00:47:00,C,6.935848889462864,0
648,2023-01-01 00:48:00,A,6.936720448541696,1
649,2023-01-01 00:49:00,C,13.560936191916138,0
650,2023-01-01 00:50:00,A,8.979050482939188,0
651,2023-01-01 00:51:00,A,13.136583853068128,0
652,2023-01-01 00:52:00,C,14.131105735649829,0
653,2023-01-01 00:53:00,B,9.020114851022353,0
654,2023-01-01 00:54:00,D,9.080932923952966,0
655,2023-01-01 00:55:00,D,4.2770283308574,0
656,2023-01-01 00:56:00,D,11.461954954375186,1
657,2023-01-01 00:57:00,D,11.32436980087975,0
658,2023-01-01 00:58:00,C,10.854428445449376,0
659,2023-01-01 00:59:00,C,6.452424819741058,1
660,2023-01-01 01:00:00,D,9.687426188429376,1
661,2023-01-01 01:01:00,C,7.867529118355367,0
662,2023-01-01 01:02:00,D,16.68407479149444,1
663,2023-01-01 01:03:00,B,9.475579802390776,0
664,2023-01-01 01:04:00,C,15.739227363656413,0
665,2023-01-01 01:05:00,C,10.744705154883341,0
666,2023-01-01 01:06:00,A,15.930496845474673,1
667,2023-01-01 01:07:00,B,13.993266165284652,1
668,2023-01-01 01:08:00,B,10.968573939626715,0
669,2023-01-01 01:09:00,C,7.27353043461499,0
670,2023-01-01 01:10:00,A,7.814010912274623,1
671,2023-01-01 01:11:00,C,10.866098771007415,0
672,2023-01-01 01:12:00,B,10.979016428218003,0
673,2023-01-01 01:13:00,B,12.86183772220408,1
674,2023-01-01 01:14:00,A,16.99114916593775,1
675,2023-01-01 01:15:00,B,15.255054957517556,0
676,2023-01-01 01:16:00,A,20.04530441884735,0
677,2023-01-01 01:17:00,C,18.70249814217805,0
678,2023-01-01 01:18:00,C,19.320860218719346,0
