id,timestamp,category,value,flag
0,2023-01-01 00:00:00,D,-1.3409391727954372,0
1,2023-01-01 00:01:00,D,3.5414778590854556,0
2,2023-01-01 00:02:00,A,-0.26558232974535434,0
3,2023-01-01 00:03:00,B,4.715012747714869,0
4,2023-01-01 00:04:00,C,0.21167585016462365,0
5,2023-01-01 00:05:00,D,8.354549510405938,0
6,2023-01-01 00:06:00,A,0.20024847296959825,0
7,2023-01-01 00:07:00,D,3.6674603954567875,0
8,2023-01-01 00:08:00,D,6.740179282711813,0
9,2023-01-01 00:09:00,C,6.0640534361735785,0
10,2023-01-01 00:10:00,C,8.03099751619564,0
11,2023-01-01 00:11:00,D,9.561334981944867,0
12,2023-01-01 00:12:00,D,7.083572029004679,0
13,2023-01-01 00:13:00,C,9.83904274116714,0
14,2023-01-01 00:14:00,A,0.17724317024662317,0
15,2023-01-01 00:15:00,A,4.544187014984529,0
16,2023-01-01 00:16:00,A,0.793094610650378,0
17,2023-01-01 00:17:00,B,10.074370315974628,0
18,2023-01-01 00:18:00,D,11.009626752222877,0
19,2023-01-01 00:19:00,A,0.8404280748905131,0
20,2023-01-01 00:20:00,C,7.894868696863323,0
21,2023-01-01 00:21:00,C,-0.08203625324031671,0
22,2023-01-01 00:22:00,A,-1.6295288712120737,1
23,2023-01-01 00:23:00,D,3.0331375214231002,0
24,2023-01-01 00:24:00,D,5.208594196648759,1
25,2023-01-01 00:25:00,A,7.003261574506003,0
26,2023-01-01 00:26:00,B,0.8836021840979997,0
27,2023-01-01 00:27:00,D,2.5591733816994013,1
28,2023-01-01 00:28:00,B,-0.9043373970453716,1
29,2023-01-01 00:29:00,C,0.5169157081509219,0
30,2023-01-01 00:30:00,C,0.6744729626401997,0
31,2023-01-01 00:31:00,B,4.415161192015354,0
32,2023-01-01 00:32:00,C,-0.2672506501725722,0
33,2023-01-01 00:33:00,B,2.11418894304609,0
34,2023-01-01 00:34:00,A,6.17961533183409,0
35,2023-01-01 00:35:00,D,2.452478203827849,0
36,2023-01-01 00:36:00,C,8.22975627252225,0
37,2023-01-01 00:37:00,B,0.01162552049178145,0
38,2023-01-01 00:38:00,A,5.631625098442533,0
39,2023-01-01 00:39:00,B,8.528858000787404,0
40,2023-01-01 00:40:00,B,0.2309003216406772,0
41,2023-01-01 00:41:00,B,7.555224522796248,0
42,2023-01-01 00:42:00,B,-0.3767995621765019,0
43,2023-01-01 00:43:00,C,1.2957815055230126,1
44,2023-01-01 00:44:00,A,-0.45426295487420365,0
45,2023-01-01 00:45:00,C,7.773950685402475,0
46,2023-01-01 00:46:00,D,1.1628492805031077,0
47,2023-01-01 00:47:00,D,4.721497231101027,0
48,2023-01-01 00:48:00,D,8.093016750116554,1
49,2023-01-01 00:49:00,B,8.616119305443412,0
50,2023-01-01 00:50:00,A,8.759884786075872,0
51,2023-01-01 00:51:00,C,3.4329808920602183,0
52,2023-01-01 00:52:00,A,4.629691310490452,0
53,2023-01-01 00:53:00,A,3.306820755056218,0
54,2023-01-01 00:54:00,C,10.00821639866258,0
55,2023-01-01 00:55:00,B,6.764788025834518,0
56,2023-01-01 00:56:00,B,12.495579258516782,0
57,2023-01-01 00:57:00,D,7.7634835547387535,1
58,2023-01-01 00:58:00,C,7.195626156460971,0
59,2023-01-01 00:59:00,B,9.202569503593722,0
60,2023-01-01 01:00:00,D,7.704468456737278,0
61,2023-01-01 01:01:00,C,12.06667403813924,1
62,2023-01-01 01:02:00,A,5.456318769779859,0
63,2023-01-01 01:03:00,C,5.5591818705124005,0
64,2023-01-01 01:04:00,A,8.048419236308323,0
65,2023-01-01 01:05:00,B,7.90640098288211,0
66,2023-01-01 01:06:00,D,5.1943885990588115,0
67,2023-01-01 01:07:00,C,7.0636736527086565,0
68,2023-01-01 01:08:00,B,6.296087294250016,0
69,2023-01-01 01:09:00,D,10.111583002971503,0
70,2023-01-01 01:10:00,B,8.418027557615535,0
71,2023-01-01 01:11:00,C,7.678368502546383,1
72,2023-01-01 01:12:00,A,12.08480340380163,0
73,2023-01-01 01:13:00,B,5.972450295249614,0
74,2023-01-01 01:14:00,C,7.649504774395784,0
75,2023-01-01 01:15:00,D,9.04047905877148,0
76,2023-01-01 01:16:00,A,4.882235448644346,1
77,2023-01-01 01:17:00,A,2.9489734591022576,0
78,2023-01-01 01:18:00,B,5.870854773799611,0
79,2023-01-01 01:19:00,C,1.346064623044981,0
80,2023-01-01 01:20:00,D,0.7828690637288223,0
81,2023-01-01 01:21:00,B,4.2664881618241175,0
82,2023-01-01 01:22:00,A,-0.0677736781181617,0
83,2023-01-01 01:23:00,C,1.8849062938072367,0
84,2023-01-01 01:24:00,A,3.2782441410995524,0
85,2023-01-01 01:25:00,C,8.548252257764059,0
86,2023-01-01 01:26:00,D,5.3368807663186715,0
87,2023-01-01 01:27:00,A,1.2708387201075784,0
88,2023-01-01 01:28:00,B,2.9467422480935728,0
89,2023-01-01 01:29:00,A,2.030078813810129,0
90,2023-01-01 01:30:00,A,7.1717191133105915,0
91,2023-01-01 01:31:00,D,0.5187131629309141,0
92,2023-01-01 01:32:00,D,5.92334176505335,0
93,2023-01-01 01:33:00,B,5.197827332526554,0
94,2023-01-01 01:34:00,A,5.976072003120028,0
95,2023-01-01 01:35:00,A,10.659629865899397,0
96,2023-01-01 01:36:00,C,4.215968455840448,0
97,2023-01-01 01:37:00,A,7.643782198019335,0
98,2023-01-01 01:38:00,A,7.327999775045226,0
99,2023-01-01 01:39:00,B,6.912390343292611,0
100,2023-01-01 01:40:00,D,9.156151303596236,0
101,2023-01-01 01:41:00,D,3.8004331733872423,0
102,2023-01-01 01:42:00,D,6.9172626317083274,0
103,2023-01-01 01:43:00,D,8.939638150832515,0
104,2023-01-01 01:44:00,D,16.546720241906016,0
105,2023-01-01 01:45:00,A,11.666603839710678,1
106,2023-01-01 01:46:00,D,12.839782620934754,0
107,2023-01-01 01:47:00,B,12.411122752152211,0
108,2023-01-01 01:48:00,A,8.692238505171396,0
109,2023-01-01 01:49:00,A,15.476388735632014,0
110,2023-01-01 01:50:00,B,12.76082887368683,0
111,2023-01-01 01:51:00,A,12.21791541400288,0
112,2023-01-01 01:52:00,D,12.26325995955837,0
113,2023-01-01 01:53:00,B,14.373627811358961,0
114,2023-01-01 01:54:00,C,18.48147372345089,0
115,2023-01-01 01:55:00,A,13.617418989899498,0
116,2023-01-01 01:56:00,D,19.85138780283736,0
117,2023-01-01 01:57:00,D,18.89447335130329,0
118,2023-01-01 01:58:00,C,13.55578744649518,0
119,2023-01-01 01:59:00,C,18.671490975588096,0
120,2023-01-01 02:00:00,B,16.646174133904424,0
121,2023-01-01 02:01:00,B,19.906437218671662,0
122,2023-01-01 02:02:00,D,15.581116596640381,0
123,2023-01-01 02:03:00,D,19.11906504142424,0
124,2023-01-01 02:04:00,D,16.622717621426165,0
125,2023-01-01 02:05:00,D,27.135082728714973,0
126,2023-01-01 02:06:00,B,23.798602919382773,0
127,2023-01-01 02:07:00,A,25.575871760622938,0
128,2023-01-01 02:08:00,D,24.345705254095208,1
129,2023-01-01 02:09:00,C,16.53744667184896,0
130,2023-01-01 02:10:00,B,19.14878549580917,0
131,2023-01-01 02:11:00,D,23.80601646049337,0
132,2023-01-01 02:12:00,B,19.16628045250005,0
133,2023-01-01 02:13:00,A,21.71590491308266,0
134,2023-01-01 02:14:00,A,23.47066624839266,0
135,2023-01-01 02:15:00,C,22.419112666327116,0
136,2023-01-01 02:16:00,C,20.448832963446087,1
137,2023-01-01 02:17:00,B,21.33690567625731,1
138,2023-01-01 02:18:00,A,20.044430587966644,0
139,2023-01-01 02:19:00,C,18.462324359231655,0
140,2023-01-01 02:20:00,C,28.07123779100756,0
141,2023-01-01 02:21:00,C,20.97048703523742,0
142,2023-01-01 02:22:00,B,23.044104716865284,0
143,2023-01-01 02:23:00,C,22.714647859906055,0
144,2023-01-01 02:24:00,B,25.05853844205627,0
145,2023-01-01 02:25:00,A,20.79622360245334,0
146,2023-01-01 02:26:00,C,26.31385168781511,0
147,2023-01-01 02:27:00,D,22.202971293963984,0
148,2023-01-01 02:28:00,A,21.835984699902497,0
149,2023-01-01 02:29:00,B,25.51653841750827,0
150,2023-01-01 02:30:00,A,16.948086102186497,0
151,2023-01-01 02:31:00,A,21.08450792984282,0
152,2023-01-01 02:32:00,C,25.705749423669026,0
153,2023-01-01 02:33:00,C,20.373351061013032,0
154,2023-01-01 02:34:00,D,23.4528335771736,1
155,2023-01-01 02:35:00,D,17.42037739873985,0
156,2023-01-01 02:36:00,D,24.62893068795694,0
157,2023-01-01 02:37:00,A,25.151019334129224,0
158,2023-01-01 02:38:00,A,22.64973118079535,0
159,2023-01-01 02:39:00,A,22.463736622841196,1
160,2023-01-01 02:40:00,C,23.017445017162114,0
161,2023-01-01 02:41:00,A,25.145709652440168,0
162,2023-01-01 02:42:00,A,27.49602734138738,0
163,2023-01-01 02:43:00,C,24.78100552983669,1
164,2023-01-01 02:44:00,A,19.781879911379928,0
165,2023-01-01 02:45:00,A,21.97833684691929,0
166,2023-01-01 02:46:00,D,18.88509423067158,0
167,2023-01-01 02:47:00,B,23.687764501274607,0
168,2023-01-01 02:48:00,D,25.97804865557382,0
169,2023-01-01 02:49:00,D,29.2709665593639,0
170,2023-01-01 02:50:00,B,26.422745636058437,0
171,2023-01-01 02:51:00,C,23.453922546575612,1
172,2023-01-01 02:52:00,B,20.10752240087089,0
173,2023-01-01 02:53:00,B,26.413772444724046,0
174,2023-01-01 02:54:00,B,25.804969851631093,0
175,2023-01-01 02:55:00,B,25.97208846891925,0
176,2023-01-01 02:56:00,C,28.93963330217606,0
177,2023-01-01 02:57:00,A,27.156108874593365,1
178,2023-01-01 02:58:00,B,22.92402720630602,0
179,2023-01-01 02:59:00,C,20.814113545212106,1
180,2023-01-01 03:00:00,B,23.658790058889885,1
181,2023-01-01 03:01:00,B,24.523842618208125,0
182,2023-01-01 03:02:00,C,17.625797450717453,0
183,2023-01-01 03:03:00,D,18.847637701760533,1
184,2023-01-01 03:04:00,B,19.020804639197728,0
185,2023-01-01 03:05:00,C,15.129923817005112,0
186,2023-01-01 03:06:00,C,15.119024633246543,0
187,2023-01-01 03:07:00,C,20.474599347087615,0
188,2023-01-01 03:08:00,D,17.4004385393836,1
189,2023-01-01 03:09:00,D,12.434174797509872,0
190,2023-01-01 03:10:00,D,9.088944470986325,0
191,2023-01-01 03:11:00,A,9.825701437041504,0
192,2023-01-01 03:12:00,D,11.716733551274267,0
193,2023-01-01 03:13:00,C,14.665890361149525,0
194,2023-01-01 03:14:00,B,12.844105577958238,0
195,2023-01-01 03:15:00,D,10.332632307363795,1
196,2023-01-01 03:16:00,D,12.879948778260852,1
197,2023-01-01 03:17:00,C,14.410906644957041,1
198,2023-01-01 03:18:00,C,15.812964513312984,1
199,2023-01-01 03:19:00,D,18.986910832613987,0
