id,timestamp,category,value,flag
400,2023-01-01 00:00:00,D,2.3211640358090175,0
401,2023-01-01 00:01:00,B,9.792143146323179,0
402,2023-01-01 00:02:00,B,-0.4515765179297895,0
403,2023-01-01 00:03:00,A,-0.581792101105267,0
404,2023-01-01 00:04:00,B,6.5860758417918985,0
405,2023-01-01 00:05:00,C,4.400476113022916,0
406,2023-01-01 00:06:00,D,3.712973181169857,0
407,2023-01-01 00:07:00,C,6.156092003570154,1
408,2023-01-01 00:08:00,D,7.999778778350969,0
409,2023-01-01 00:09:00,A,3.7825928166076013,0
410,2023-01-01 00:10:00,A,5.875635687898325,0
411,2023-01-01 00:11:00,D,7.598622121268209,0
412,2023-01-01 00:12:00,B,11.360968894957626,1
413,2023-01-01 00:13:00,D,2.541990562847025,0
414,2023-01-01 00:14:00,B,1.5341247570510461,0
415,2023-01-01 00:15:00,C,9.164249047955368,0
416,2023-01-01 00:16:00,A,5.236745625397353,0
417,2023-01-01 00:17:00,D,1.2800596989331077,0
418,2023-01-01 00:18:00,C,8.647081665782594,0
419,2023-01-01 00:19:00,B,6.407693883689143,0
420,2023-01-01 00:20:00,B,4.0261094762529055,0
421,2023-01-01 00:21:00,B,6.663550126962507,0
422,2023-01-01 00:22:00,C,2.773649172312349,0
423,2023-01-01 00:23:00,A,2.5739594362541607,0
424,2023-01-01 00:24:00,A,7.120824052012477,0
425,2023-01-01 00:25:00,A,4.890220560023394,1
426,2023-01-01 00:26:00,B,0.5799040449477109,0
427,2023-01-01 00:27:00,D,5.414554352447064,0
428,2023-01-01 00:28:00,A,6.03365696457138,1
429,2023-01-01 00:29:00,A,6.502847139573911,0
430,2023-01-01 00:30:00,C,4.510147009792055,0
431,2023-01-01 00:31:00,A,0.31978925564477256,0
432,2023-01-01 00:32:00,B,1.1441061423358643,0
433,2023-01-01 00:33:00,D,6.313582889619115,1
434,2023-01-01 00:34:00,A,2.2825200192953283,0
435,2023-01-01 00:35:00,A,5.947980030298092,0
436,2023-01-01 00:36:00,D,0.12440327923301409,1
437,2023-01-01 00:37:00,C,-0.64271738027789,1
438,2023-01-01 00:38:00,A,7.3233830301345915,1
439,2023-01-01 00:39:00,A,3.2294761448948996,0
440,2023-01-01 00:40:00,A,2.170806032552875,0
441,2023-01-01 00:41:00,B,1.894829999671678,1
442,2023-01-01 00:42:00,B,10.847430092934223,0
443,2023-01-01 00:43:00,D,4.356073488917851,0
444,2023-01-01 00:44:00,B,5.87616322296079,1
445,2023-01-01 00:45:00,C,6.598254598356543,0
446,2023-01-01 00:46:00,A,1.941551934867984,0
447,2023-01-01 00:47:00,A,3.908696575489381,0
448,2023-01-01 00:48:00,C,6.735223741073852,0
449,2023-01-01 00:49:00,A,8.981779974364299,0
450,2023-01-01 00:50:00,C,4.289697317270157,0
451,2023-01-01 00:51:00,B,10.262604207488899,1
452,2023-01-01 00:52:00,C,11.610065359075826,0
453,2023-01-01 00:53:00,A,12.374020389457195,0
454,2023-01-01 00:54:00,C,6.091051057361247,1
455,2023-01-01 00:55:00,C,6.334289580170132,0
456,2023-01-01 00:56:00,A,1.0202112323533725,1
457,2023-01-01 00:57:00,B,9.66869800693019,0
458,2023-01-01 00:58:00,D,13.438659809767914,0
459,2023-01-01 00:59:00,C,10.658798944706799,0
460,2023-01-01 01:00:00,B,10.581490142311324,0
461,2023-01-01 01:01:00,B,12.551187268265455,0
462,2023-01-01 01:02:00,D,8.895821081954825,1
463,2023-01-01 01:03:00,B,5.883633376906717,0
464,2023-01-01 01:04:00,C,15.202416270449103,0
465,2023-01-01 01:05:00,A,5.511785581375424,0
466,2023-01-01 01:06:00,B,12.840935934915882,0
467,2023-01-01 01:07:00,D,5.981120809549331,0
468,2023-01-01 01:08:00,B,10.39436466648253,1
469,2023-01-01 01:09:00,D,4.430774253792196,0
470,2023-01-01 01:10:00,A,13.208180414143026,0
471,2023-01-01 01:11:00,A,10.367050813058203,0
472,2023-01-01 01:12:00,A,12.079732500553991,0
473,2023-01-01 01:13:00,B,16.485011600658712,0
474,2023-01-01 01:14:00,D,18.256069696357038,0
